,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
2,2023,K리그2,서울E,윤보상,GK,77,590,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,197,150,76.1,0,127,81,0.0,0,0,0.0,70,69,98.6,0,0,0.0,197,150,76.1,0,0,0.0,74,28,37.8,65,64,98.5,58,58,100.0,0,0,0.0,0,0,0,0.0,1,1,0.0,0,0,0.0,6,16,1,29,1,0,1,2,0,0
3,2023,K리그2,서울E,주현성,GK,31,293,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,70,60,85.7,0,50,40,0.0,0,0,0.0,20,20,100.0,0,0,0.0,70,60,85.7,0,0,0.0,17,7,41.2,21,21,100.0,32,32,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,7,0,9,0,0,0,0,1,0
4,2023,K리그2,서울E,김민규,DF,3,2673,0,1,4,1,1,2,3,1,0,47,0,14,1,1,100.0,"1,636","1,488",91.0,2,684,553,0.0,156,152,97.4,796,783,98.4,22,17,77.3,686,622,90.7,928,849,91.5,185,107,57.8,778,736,94.6,673,645,95.8,4,0,0.0,0,52,24,46.2,219,127,244.2,57,17,29.8,258,102,64,91,67,8,21,13,5,0
5,2023,K리그2,서울E,김수안,DF,29,268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,112,98,87.5,2,38,25,0.0,13,13,100.0,61,60,98.4,9,6,66.7,59,52,88.1,44,40,90.9,8,3,37.5,56,51,91.1,48,44,91.7,0,0,0.0,1,8,6,75.0,29,12,150.0,2,0,0.0,33,10,10,9,7,0,3,0,0,0
6,2023,K리그2,서울E,김원식,DF,15,299,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0,118,106,89.8,0,45,34,0.0,11,11,100.0,62,61,98.4,1,0,0.0,74,68,91.9,43,38,88.4,22,13,59.1,66,64,97.0,30,29,96.7,0,0,0.0,0,7,3,42.9,22,9,128.6,9,0,0.0,25,7,8,12,1,0,4,2,1,0
7,2023,K리그2,서울E,박경민,DF,33,99,0,0,0,0,0,0,0,0,0,3,3,14,2,2,100.0,85,73,85.9,2,31,24,0.0,30,30,100.0,24,19,79.2,22,17,77.3,11,8,72.7,52,48,92.3,1,0,0.0,15,12,80.0,69,61,88.4,10,2,20.0,0,0,0,0.0,0,0,0.0,2,0,0.0,1,1,2,8,1,0,2,3,0,0
8,2023,K리그2,서울E,변경준,DF,16,102,1,0,3,2,0,1,3,0,0,0,0,1,0,0,0.0,22,18,81.8,1,6,3,0.0,11,11,100.0,5,4,80.0,11,10,90.9,3,3,100.0,8,5,62.5,1,1,100.0,7,4,57.1,14,13,92.9,6,2,33.3,0,3,2,66.7,8,2,66.7,6,2,33.3,2,1,1,3,5,1,4,3,0,0
9,2023,K리그2,서울E,서보민,DF,7,1233,0,0,13,2,2,9,1,12,0,16,9,122,8,1,12.5,731,606,82.9,7,307,208,0.0,193,189,97.9,231,209,90.5,134,111,82.8,178,138,77.5,419,357,85.2,76,47,61.8,240,182,75.8,415,377,90.8,57,13,22.8,2,14,5,35.7,32,15,107.1,27,4,14.8,45,37,26,66,25,10,8,4,1,0
10,2023,K리그2,서울E,이상민,DF,6,593,0,0,1,1,0,0,1,0,0,14,8,64,0,0,0.0,429,368,85.8,5,175,121,0.0,99,98,99.0,155,149,96.1,57,42,73.7,81,65,80.2,291,261,89.7,47,34,72.3,192,172,89.6,190,162,85.3,25,7,28.0,1,8,2,25.0,23,14,175.0,11,1,9.1,21,17,18,31,13,4,9,5,0,0
11,2023,K리그2,서울E,이인재,DF,92,1949,0,3,4,1,0,3,3,1,0,60,0,1,2,1,50.0,"1,518","1,391",91.6,5,685,568,0.0,104,104,100.0,729,719,98.6,22,17,77.3,568,521,91.7,928,853,91.9,179,114,63.7,749,712,95.1,590,565,95.8,5,1,20.0,0,25,10,40.0,114,69,276.0,27,8,29.6,152,87,42,64,45,4,14,4,2,0
12,2023,K리그2,서울E,이재익,DF,14,1601,0,0,8,4,3,1,4,4,0,12,0,73,12,3,25.0,943,783,83.0,1,459,314,0.0,135,133,98.5,349,336,96.3,60,40,66.7,329,275,83.6,554,468,84.5,124,58,46.8,389,336,86.4,430,389,90.5,15,4,26.7,3,22,14,63.6,112,79,359.1,22,11,50.0,148,77,31,72,46,7,15,4,4,0
13,2023,K리그2,서울E,조동재,DF,27,339,0,1,0,0,0,0,0,0,0,2,0,32,2,1,50.0,147,127,86.4,2,56,39,0.0,46,46,100.0,45,42,93.3,19,18,94.7,52,38,73.1,76,71,93.4,11,8,72.7,50,41,82.0,86,78,90.7,7,3,42.9,0,6,1,16.7,13,7,116.7,11,2,18.2,11,7,10,17,9,2,3,5,1,0
14,2023,K리그2,서울E,차승현,DF,13,1127,2,0,9,3,0,6,4,5,0,9,0,144,7,3,42.9,672,514,76.5,5,339,197,0.0,143,141,98.6,190,176,92.6,169,138,81.7,139,92,66.2,364,284,78.0,56,20,35.7,220,157,71.4,396,337,85.1,24,4,16.7,5,8,2,25.0,20,8,100.0,39,12,30.8,59,49,26,68,36,8,7,6,2,0
15,2023,K리그2,서울E,한용수,DF,4,72,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,35,31,88.6,0,13,10,0.0,8,8,100.0,14,13,92.9,0,0,0.0,20,17,85.0,15,14,93.3,3,1,33.3,17,16,94.1,15,14,93.3,0,0,0.0,0,2,0,0.0,5,4,200.0,2,0,0.0,6,2,1,3,1,0,0,1,0,0
16,2023,K리그2,서울E,황태현,DF,2,613,0,0,2,0,2,0,1,1,0,5,0,73,4,0,0.0,341,275,80.6,2,172,112,0.0,79,79,100.0,90,84,93.3,52,44,84.6,81,62,76.5,208,169,81.2,32,16,50.0,115,91,79.1,194,168,86.6,8,0,0.0,1,8,4,50.0,19,7,87.5,22,5,22.7,26,19,16,35,30,1,11,1,2,0
17,2023,K리그2,서울E,곽성욱,MF,8,185,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0.0,142,126,88.7,2,42,29,0.0,51,50,98.0,49,47,95.9,15,12,80.0,21,19,90.5,106,95,89.6,9,6,66.7,47,44,93.6,86,76,88.4,5,1,20.0,0,4,2,50.0,2,1,25.0,11,4,36.4,5,2,4,19,2,3,1,0,1,0
18,2023,K리그2,서울E,김원식,MF,15,1045,0,0,4,1,0,3,2,2,0,15,1,0,2,1,50.0,567,486,85.7,3,203,136,0.0,105,101,96.2,259,249,96.1,43,34,79.1,112,89,79.5,412,363,88.1,71,42,59.2,209,193,92.3,287,251,87.5,5,2,40.0,1,8,2,25.0,76,35,437.5,28,7,25.0,60,42,24,80,20,4,15,20,2,0
19,2023,K리그2,서울E,김정환,MF,11,230,0,0,4,1,0,3,3,1,0,2,1,2,1,1,100.0,75,58,77.3,2,19,9,0.0,35,32,91.4,21,17,81.0,31,24,77.4,9,6,66.7,35,28,80.0,2,1,50.0,23,19,82.6,50,38,76.0,10,2,20.0,0,2,0,0.0,9,3,150.0,5,1,20.0,0,4,2,13,3,3,3,4,0,0
20,2023,K리그2,서울E,박정인,MF,11,159,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,23,19,82.6,2,4,3,0.0,10,9,90.0,9,7,77.8,9,9,100.0,0,0,0.0,14,10,71.4,1,1,100.0,4,4,100.0,18,14,77.8,1,1,100.0,0,0,0,0.0,4,2,0.0,0,0,0.0,1,4,0,3,4,0,2,3,1,0
21,2023,K리그2,서울E,박준영,MF,90,76,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0.0,12,9,75.0,0,6,5,0.0,1,1,100.0,5,3,60.0,1,1,100.0,3,2,66.7,8,6,75.0,0,0,0.0,3,2,66.7,9,7,77.8,0,0,0.0,0,2,0,0.0,4,1,50.0,5,2,40.0,0,3,5,6,3,0,3,1,0,0
22,2023,K리그2,서울E,박창환,MF,30,788,0,0,3,1,1,1,0,3,0,5,0,0,7,4,57.1,352,285,81.0,2,126,79,0.0,110,103,93.6,116,103,88.8,49,38,77.6,85,68,80.0,218,179,82.1,32,16,50.0,111,97,87.4,209,172,82.3,4,0,0.0,3,7,5,71.4,26,13,185.7,34,17,50.0,17,26,28,73,26,5,19,9,2,0
23,2023,K리그2,서울E,반토안,MF,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,100.0,0,0,0,0.0,5,5,100.0,2,2,100.0,2,2,100.0,1,1,100.0,4,4,100.0,0,0,0.0,1,1,100.0,6,6,100.0,0,0,0.0,0,0,0,0.0,2,0,0.0,1,0,0.0,0,0,1,3,1,1,0,0,0,0
24,2023,K리그2,서울E,변경준,MF,16,917,2,2,8,5,0,3,5,3,0,0,0,8,23,7,30.4,161,119,73.9,7,53,28,0.0,61,54,88.5,47,37,78.7,56,40,71.4,21,13,61.9,84,66,78.6,5,0,0.0,38,25,65.8,118,94,79.7,28,7,25.0,1,19,6,31.6,49,21,110.5,20,7,35.0,13,11,19,34,17,14,15,26,0,0
25,2023,K리그2,서울E,브루노,MF,40,1722,4,2,22,10,4,8,5,17,2,42,43,1,27,6,22.2,752,616,81.9,14,269,176,0.0,205,186,90.7,278,254,91.4,154,119,77.3,91,75,82.4,507,422,83.2,85,50,58.8,236,198,83.9,431,368,85.4,63,11,17.5,12,16,4,25.0,37,16,100.0,24,9,37.5,13,39,15,109,26,15,13,33,3,0
26,2023,K리그2,서울E,서보민,MF,7,389,0,0,3,0,1,2,1,2,0,4,3,35,2,0,0.0,210,172,81.9,4,73,48,0.0,58,56,96.6,79,68,86.1,50,36,72.0,59,46,78.0,101,90,89.1,21,12,57.1,81,66,81.5,108,94,87.0,22,6,27.3,0,2,1,50.0,9,4,200.0,9,4,44.4,18,13,4,14,4,3,4,3,0,0
27,2023,K리그2,서울E,송시우,MF,82,296,0,0,7,2,2,3,6,1,0,0,0,0,5,2,40.0,48,37,77.1,2,13,6,0.0,15,14,93.3,20,17,85.0,24,18,75.0,4,4,100.0,20,15,75.0,1,0,0.0,8,8,100.0,39,29,74.4,4,0,0.0,0,5,3,60.0,12,4,80.0,4,1,25.0,0,4,3,15,4,1,3,7,2,0
28,2023,K리그2,서울E,유정완,MF,17,579,1,0,5,1,2,2,2,3,0,1,1,1,9,2,22.2,174,143,82.2,6,43,24,0.0,80,79,98.8,51,40,78.4,63,51,81.0,17,14,82.4,94,78,83.0,16,9,56.2,47,40,85.1,111,94,84.7,11,5,45.5,4,4,1,25.0,10,4,100.0,18,5,27.8,10,6,10,37,6,7,3,16,2,0
29,2023,K리그2,서울E,이동률,MF,10,734,1,0,7,2,1,4,6,1,4,1,6,1,10,3,30.0,176,128,72.7,7,55,31,0.0,60,54,90.0,61,43,70.5,70,55,78.6,17,14,82.4,89,59,66.3,9,5,55.6,42,33,78.6,125,90,72.0,31,4,12.9,3,15,10,66.7,21,8,53.3,18,2,11.1,14,14,11,44,8,6,8,8,1,1
30,2023,K리그2,서울E,이상민,MF,6,2137,0,2,2,0,1,1,1,1,0,47,32,14,6,4,66.7,"1,035",902,87.1,15,409,293,0.0,247,243,98.4,379,366,96.6,129,110,85.3,185,162,87.6,721,630,87.4,102,65,63.7,417,372,89.2,516,465,90.1,63,22,34.9,2,13,5,38.5,81,40,307.7,69,23,33.3,88,73,53,143,54,13,27,37,2,0
31,2023,K리그2,서울E,이시헌,MF,21,1020,2,1,14,6,1,7,7,7,0,2,7,2,10,2,20.0,285,233,81.8,9,95,63,0.0,103,99,96.1,87,71,81.6,71,57,80.3,36,31,86.1,178,145,81.5,16,12,75.0,65,50,76.9,204,171,83.8,24,4,16.7,4,10,5,50.0,24,8,80.0,18,5,27.8,11,9,10,44,16,20,17,10,2,0
32,2023,K리그2,서울E,조동재,MF,27,147,0,0,1,1,0,0,0,1,0,2,0,8,3,0,0.0,63,41,65.1,1,22,5,0.0,26,24,92.3,15,12,80.0,16,10,62.5,19,12,63.2,28,19,67.9,6,1,16.7,17,11,64.7,40,29,72.5,3,0,0.0,2,2,0,0.0,7,4,200.0,5,1,20.0,1,4,0,5,0,1,1,6,1,0
33,2023,K리그2,서울E,차승현,MF,13,85,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0.0,35,28,80.0,0,19,13,0.0,7,7,100.0,9,8,88.9,6,3,50.0,11,8,72.7,18,17,94.4,2,2,100.0,10,8,80.0,23,18,78.3,1,0,0.0,0,0,0,0.0,2,1,0.0,1,1,100.0,2,4,1,3,2,0,1,1,0,0
34,2023,K리그2,서울E,츠바사,MF,44,901,1,0,4,2,1,1,3,1,1,21,9,4,2,0,0.0,435,375,86.2,8,168,123,0.0,120,120,100.0,147,132,89.8,84,65,77.4,66,59,89.4,285,251,88.1,33,22,66.7,138,121,87.7,264,232,87.9,18,5,27.8,2,9,5,55.6,21,7,77.8,27,5,18.5,18,37,23,62,15,11,7,7,1,0
35,2023,K리그2,서울E,황태현,MF,2,175,0,0,1,0,0,1,0,1,0,2,0,28,2,1,50.0,96,81,84.4,0,46,34,0.0,26,25,96.2,24,22,91.7,23,18,78.3,29,28,96.6,44,35,79.5,8,4,50.0,27,22,81.5,61,55,90.2,3,0,0.0,0,1,1,100.0,9,4,400.0,2,1,50.0,7,11,6,9,4,2,1,0,1,0
36,2023,K리그2,서울E,김정환,FW,11,61,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.0,14,13,92.9,0,1,1,0.0,7,7,100.0,6,5,83.3,5,4,80.0,1,1,100.0,8,8,100.0,1,1,100.0,5,5,100.0,8,7,87.5,2,0,0.0,0,0,0,0.0,4,0,0.0,1,1,100.0,0,1,2,1,2,0,2,1,0,0
37,2023,K리그2,서울E,박정인,FW,11,710,1,0,15,9,0,6,11,4,1,0,0,0,3,0,0.0,142,111,78.2,5,38,22,0.0,58,54,93.1,46,35,76.1,60,43,71.7,7,5,71.4,75,63,84.0,5,3,60.0,42,34,81.0,95,74,77.9,4,1,25.0,2,10,5,50.0,43,12,120.0,8,0,0.0,3,6,3,26,3,11,4,8,1,0
38,2023,K리그2,서울E,반토안,FW,9,206,0,0,3,0,1,2,1,2,0,0,0,0,6,3,50.0,47,38,80.9,1,13,8,0.0,18,17,94.4,16,13,81.2,20,15,75.0,2,2,100.0,25,21,84.0,2,1,50.0,11,8,72.7,34,29,85.3,1,0,0.0,1,8,2,25.0,11,3,37.5,5,2,40.0,0,2,6,12,5,4,3,5,1,0
39,2023,K리그2,서울E,변경준,FW,16,305,0,1,2,0,0,2,1,1,0,0,0,2,5,1,20.0,65,50,76.9,4,13,5,0.0,28,28,100.0,24,17,70.8,33,28,84.8,2,1,50.0,30,21,70.0,1,1,100.0,8,4,50.0,56,45,80.4,14,1,7.1,1,11,2,18.2,16,9,81.8,3,1,33.3,5,0,2,16,9,3,5,9,0,0
40,2023,K리그2,서울E,송시우,FW,82,169,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,29,25,86.2,0,13,11,0.0,9,8,88.9,7,6,85.7,12,10,83.3,1,1,100.0,16,14,87.5,1,0,0.0,6,6,100.0,22,19,86.4,1,0,0.0,0,1,1,100.0,5,1,100.0,2,0,0.0,0,3,0,5,2,1,3,5,0,0
41,2023,K리그2,서울E,유정완,FW,17,1480,3,1,27,10,3,14,10,17,2,2,1,4,19,5,26.3,373,306,82.0,7,94,61,0.0,147,137,93.2,132,108,81.8,130,98,75.4,25,17,68.0,218,191,87.6,18,11,61.1,97,85,87.6,258,210,81.4,13,2,15.4,5,18,10,55.6,62,18,100.0,32,11,34.4,10,13,13,86,15,18,21,32,4,0
42,2023,K리그2,서울E,이정문,FW,42,202,0,0,4,2,0,2,2,2,0,0,0,1,1,0,0.0,45,29,64.4,0,22,10,0.0,12,11,91.7,11,8,72.7,13,7,53.8,3,2,66.7,29,20,69.0,3,2,66.7,9,4,44.4,33,23,69.7,1,0,0.0,3,2,1,50.0,18,7,350.0,2,1,50.0,1,2,3,9,7,3,1,1,0,0
43,2023,K리그2,서울E,호난,FW,22,719,2,2,26,9,4,13,21,5,5,0,0,1,2,1,50.0,158,94,59.5,6,65,19,0.0,43,39,90.7,50,36,72.0,54,28,51.9,6,5,83.3,98,61,62.2,10,5,50.0,37,21,56.8,111,68,61.3,1,0,0.0,2,23,17,73.9,115,57,247.8,7,4,57.1,7,5,4,25,7,10,2,16,0,0
44,2023,K리그2,서울E,강정묵,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
45,2023,K리그2,서울E,곽성욱,대기,8,59,0,0,1,0,0,1,0,1,0,1,4,1,1,0,0.0,26,22,84.6,2,11,7,0.0,8,8,100.0,7,7,100.0,9,6,66.7,3,2,66.7,14,14,100.0,0,0,0.0,9,7,77.8,17,15,88.2,14,4,28.6,0,1,0,0.0,1,0,0.0,3,1,33.3,0,0,1,5,1,0,1,1,0,0
46,2023,K리그2,서울E,김수안,대기,29,207,0,0,5,2,0,3,5,0,1,0,0,0,0,0,0.0,38,25,65.8,1,19,9,0.0,11,10,90.9,8,6,75.0,19,10,52.6,3,3,100.0,16,12,75.0,1,0,0.0,9,6,66.7,28,19,67.9,1,0,0.0,0,5,4,80.0,47,31,620.0,3,2,66.7,12,2,1,6,5,1,5,3,1,0
47,2023,K리그2,서울E,김원식,대기,15,268,0,0,3,0,0,3,2,1,2,0,0,0,0,0,0.0,113,103,91.2,0,37,28,0.0,9,9,100.0,67,66,98.5,16,14,87.5,20,17,85.0,77,72,93.5,13,11,84.6,50,46,92.0,50,46,92.0,1,0,0.0,0,2,0,0.0,29,17,850.0,5,0,0.0,22,7,2,18,6,1,6,4,2,0
48,2023,K리그2,서울E,김정환,대기,11,259,0,0,4,2,1,1,3,1,2,0,2,2,7,1,14.3,59,39,66.1,2,16,4,0.0,24,23,95.8,19,12,63.2,27,21,77.8,9,5,55.6,23,13,56.5,3,1,33.3,13,7,53.8,43,31,72.1,13,4,30.8,0,5,1,20.0,11,1,20.0,10,2,20.0,5,4,3,18,6,2,5,4,2,0
49,2023,K리그2,서울E,문정인,대기,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
50,2023,K리그2,서울E,박경민,대기,33,58,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0.0,15,12,80.0,0,7,5,0.0,6,5,83.3,2,2,100.0,3,2,66.7,1,1,100.0,11,9,81.8,2,0,0.0,8,7,87.5,5,5,100.0,3,1,33.3,0,1,0,0.0,1,0,0.0,3,0,0.0,0,4,0,3,3,1,3,2,0,0
51,2023,K리그2,서울E,박정인,대기,11,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,12,92.3,2,1,1,0.0,7,7,100.0,5,4,80.0,5,4,80.0,1,1,100.0,7,7,100.0,0,0,0.0,4,4,100.0,9,8,88.9,0,0,0.0,1,1,0,0.0,7,1,100.0,0,0,0.0,2,0,0,0,1,1,2,0,0,0
52,2023,K리그2,서울E,박준영,대기,20,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,14,12,85.7,0,6,4,0.0,1,1,100.0,7,7,100.0,3,2,66.7,2,1,50.0,9,9,100.0,1,0,0.0,5,5,100.0,8,7,87.5,2,0,0.0,0,1,0,0.0,1,1,100.0,2,1,50.0,1,0,1,5,3,0,0,1,0,0
53,2023,K리그2,서울E,박준영,대기,90,99,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,9,6,66.7,1,4,1,0.0,3,3,100.0,2,2,100.0,7,5,71.4,0,0,0.0,2,1,50.0,0,0,0.0,4,3,75.0,5,3,60.0,1,0,0.0,0,2,0,0.0,7,2,100.0,1,1,100.0,1,1,0,1,3,2,5,2,0,0
54,2023,K리그2,서울E,박창환,대기,30,245,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0.0,125,110,88.0,0,39,30,0.0,33,30,90.9,53,50,94.3,22,19,86.4,15,13,86.7,88,78,88.6,11,7,63.6,38,36,94.7,76,67,88.2,3,0,0.0,0,2,2,100.0,7,5,250.0,11,3,27.3,5,5,13,34,2,2,5,0,2,0
55,2023,K리그2,서울E,반토안,대기,9,183,0,0,1,0,0,1,1,0,1,0,0,0,5,1,20.0,42,35,83.3,1,11,8,0.0,19,18,94.7,12,9,75.0,23,20,87.0,3,2,66.7,16,13,81.2,0,0,0.0,11,10,90.9,31,25,80.6,4,1,25.0,0,4,1,25.0,13,4,100.0,5,4,80.0,0,1,2,14,3,4,4,1,0,0
56,2023,K리그2,서울E,변경준,대기,16,294,0,1,4,1,2,1,2,2,0,0,0,0,6,4,66.7,68,58,85.3,2,12,8,0.0,40,38,95.0,16,12,75.0,36,31,86.1,5,4,80.0,27,23,85.2,1,1,100.0,14,12,85.7,53,45,84.9,15,2,13.3,1,3,0,0.0,13,8,266.7,8,5,62.5,10,3,3,8,1,2,7,10,0,0
57,2023,K리그2,서울E,브루노,대기,40,208,2,0,7,4,1,2,3,4,0,4,4,1,4,2,50.0,122,98,80.3,1,51,31,0.0,33,32,97.0,38,35,92.1,39,30,76.9,9,7,77.8,74,61,82.4,14,10,71.4,47,36,76.6,61,52,85.2,6,0,0.0,1,1,0,0.0,5,1,100.0,1,0,0.0,0,2,0,19,2,0,0,2,1,0
58,2023,K리그2,서울E,서보민,대기,7,187,0,0,7,1,3,3,3,4,0,4,0,15,1,1,100.0,85,64,75.3,2,43,24,0.0,21,20,95.2,21,20,95.2,15,14,93.3,25,18,72.0,45,32,71.1,23,13,56.5,28,21,75.0,34,30,88.2,17,5,29.4,0,3,1,33.3,8,6,200.0,6,2,33.3,8,8,3,16,3,0,0,1,0,0
59,2023,K리그2,서울E,송시우,대기,82,358,1,0,11,1,1,9,11,0,3,0,0,0,5,3,60.0,69,58,84.1,4,27,18,0.0,23,23,100.0,19,17,89.5,27,19,70.4,1,1,100.0,41,38,92.7,4,3,75.0,17,16,94.1,48,39,81.2,3,0,0.0,2,9,5,55.6,14,5,55.6,6,3,50.0,1,0,3,16,3,3,5,2,1,0
60,2023,K리그2,서울E,유정완,대기,17,258,0,0,2,0,1,1,1,1,0,1,0,0,1,0,0.0,57,43,75.4,0,15,7,0.0,19,18,94.7,23,18,78.3,24,19,79.2,5,3,60.0,28,21,75.0,5,2,40.0,12,10,83.3,40,31,77.5,3,0,0.0,2,1,1,100.0,12,1,100.0,6,3,50.0,1,4,2,16,3,7,7,7,0,0
61,2023,K리그2,서울E,윤보상,대기,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
62,2023,K리그2,서울E,이동률,대기,10,472,1,0,15,5,5,5,10,5,1,1,4,3,13,8,61.5,154,121,78.6,9,49,25,0.0,58,55,94.8,47,41,87.2,87,67,77.0,9,5,55.6,58,49,84.5,5,4,80.0,36,26,72.2,113,91,80.5,33,8,24.2,2,8,7,87.5,7,2,25.0,6,2,33.3,4,11,4,26,9,5,5,8,0,0
63,2023,K리그2,서울E,이상민,대기,6,122,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,63,59,93.7,1,19,15,0.0,13,13,100.0,31,31,100.0,12,10,83.3,6,6,100.0,45,43,95.6,10,9,90.0,26,25,96.2,27,25,92.6,1,0,0.0,0,1,0,0.0,3,2,200.0,4,0,0.0,4,2,5,9,3,1,1,0,1,0
64,2023,K리그2,서울E,이시헌,대기,21,199,1,0,3,1,0,2,2,1,0,0,0,0,2,0,0.0,75,68,90.7,2,19,16,0.0,23,22,95.7,33,30,90.9,19,18,94.7,8,6,75.0,48,44,91.7,4,3,75.0,20,20,100.0,51,45,88.2,6,2,33.3,3,1,0,0.0,4,2,200.0,5,2,40.0,2,1,1,20,4,2,3,0,1,0
65,2023,K리그2,서울E,이인재,대기,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
66,2023,K리그2,서울E,이재익,대기,14,50,0,0,3,1,0,2,1,2,0,1,0,1,0,0,0.0,31,26,83.9,1,11,7,0.0,8,8,100.0,12,11,91.7,5,4,80.0,6,4,66.7,20,18,90.0,3,1,33.3,7,6,85.7,21,19,90.5,4,0,0.0,0,0,0,0.0,5,3,0.0,0,0,0.0,4,2,1,2,2,0,1,1,0,0
67,2023,K리그2,서울E,이정문,대기,42,44,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,13,8,61.5,0,5,2,0.0,3,3,100.0,5,3,60.0,7,2,28.6,0,0,0.0,6,6,100.0,0,0,0.0,1,1,100.0,12,7,58.3,0,0,0.0,0,1,1,100.0,14,5,500.0,2,0,0.0,0,0,0,4,1,0,0,0,0,0
68,2023,K리그2,서울E,조동재,대기,27,126,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,64,60,93.8,0,22,19,0.0,17,17,100.0,25,24,96.0,12,12,100.0,5,4,80.0,47,44,93.6,5,3,60.0,21,20,95.2,38,37,97.4,4,0,0.0,0,0,0,0.0,4,0,0.0,1,0,0.0,2,1,2,6,0,0,0,4,0,0
69,2023,K리그2,서울E,주현성,대기,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
70,2023,K리그2,서울E,차승현,대기,13,238,1,0,2,2,0,0,2,0,0,3,0,34,0,0,0.0,153,116,75.8,5,81,50,0.0,39,39,100.0,33,27,81.8,56,44,78.6,28,22,78.6,69,50,72.5,17,5,29.4,55,41,74.5,81,70,86.4,9,4,44.4,1,5,1,20.0,7,4,80.0,14,2,14.3,7,9,10,21,6,0,1,2,0,0
