,년도,리그,소속,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,차단된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격지역패스시도,공격지역패스성공,공격지역패스성공%,수비지역패스시도,수비지역패스성공,수비지역패스성공%,중앙지역패스시도,중앙지역패스성공,중앙지역패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,숏패스시도,숏패스성공,숏패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
57,2020,K리그1,인천,문지환,대기,4,63,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0,17,11,64.7,0,10,6,0.0,0,0,0.0,7,5,71.4,1,0,0.0,3,3,100.0,13,8,61.5,2,0,0.0,3,2,66.7,12,9,75.0,0,0,0.0,0,0,0,0.0,4,3,0.0,1,0,0.0,0,1,4,8,0,0,0,4,0,0
58,2020,K리그1,인천,박대한,대기,66,64,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0.0,28,26,92.9,2,4,2,0.0,14,14,100.0,10,10,100.0,11,11,100.0,5,4,80.0,12,11,91.7,1,0,0.0,7,6,85.7,20,20,100.0,2,1,50.0,0,0,0,0.0,1,0,0.0,1,1,100.0,3,1,2,8,0,0,0,2,0,0
59,2020,K리그1,인천,부노자,대기,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,100.0,0,1,1,0.0,0,0,0.0,3,3,100.0,0,0,0.0,1,1,100.0,3,3,100.0,0,0,0.0,2,2,100.0,2,2,100.0,0,0,0.0,0,0,0,0.0,1,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0
60,2020,K리그1,인천,송시우,대기,19,892,2,2,18,7,6,5,14,4,3,1,0,0,12,4,33.3,206,167,81.1,9,50,32,0.0,87,81,93.1,69,54,78.3,122,97,79.5,16,13,81.2,68,57,83.8,6,5,83.3,29,24,82.8,171,138,80.7,14,0,0.0,0,47,18,38.3,49,12,25.5,1,1,100.0,3,5,14,43,1,13,17,38,3,0
61,2020,K리그1,인천,아길라르,대기,10,24,0,0,2,0,2,0,0,2,0,2,1,0,0,0,0.0,14,11,78.6,0,3,2,0.0,1,1,100.0,10,8,80.0,5,3,60.0,1,0,0.0,8,8,100.0,3,2,66.7,2,1,50.0,9,8,88.9,1,0,0.0,0,3,2,66.7,1,0,0.0,0,0,0.0,0,0,1,1,0,0,1,0,0,0
62,2020,K리그1,인천,안진범,대기,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14,10,71.4,0,8,4,0.0,3,3,100.0,3,3,100.0,3,2,66.7,4,2,50.0,7,6,85.7,2,0,0.0,5,4,80.0,7,6,85.7,0,0,0.0,0,0,0,0.0,7,2,0.0,0,0,0.0,0,0,3,2,0,0,1,0,0,0
63,2020,K리그1,인천,양준아,대기,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
64,2020,K리그1,인천,오반석,대기,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100.0,0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
65,2020,K리그1,인천,이우혁,대기,24,85,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0,51,37,72.5,1,21,10,0.0,8,8,100.0,22,19,86.4,10,6,60.0,6,6,100.0,35,25,71.4,7,3,42.9,20,15,75.0,24,19,79.2,1,0,0.0,1,3,2,66.7,2,0,0.0,1,0,0.0,0,3,4,14,0,0,3,1,1,0
66,2020,K리그1,인천,이제호,대기,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,50.0,0,1,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,1,0,0.0,1,1,100.0,0,0,0.0,1,0,0.0,1,1,100.0,0,0,0.0,0,1,1,100.0,1,0,0.0,2,1,50.0,1,0,3,1,0,1,1,0,0,1
67,2020,K리그1,인천,이종욱,대기,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
68,2020,K리그1,인천,이준석,대기,29,50,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0.0,16,10,62.5,0,3,0,0.0,6,6,100.0,7,4,57.1,9,5,55.6,2,2,100.0,5,3,60.0,1,1,100.0,3,1,33.3,12,8,66.7,2,0,0.0,0,3,1,33.3,2,2,66.7,1,0,0.0,0,1,4,6,0,0,2,1,0,0
69,2020,K리그1,인천,이태희,대기,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
70,2020,K리그1,인천,이호석,대기,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24,18,75.0,1,5,3,0.0,10,8,80.0,9,7,77.8,10,7,70.0,2,2,100.0,12,9,75.0,1,0,0.0,6,3,50.0,17,15,88.2,0,0,0.0,0,0,0,0.0,1,1,0.0,1,0,0.0,0,1,1,2,0,2,2,1,0,0
71,2020,K리그1,인천,임은수,대기,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,33.3,0,3,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,33.3,2,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
72,2020,K리그1,인천,정동윤,대기,32,41,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0.0,30,26,86.7,0,13,10,0.0,11,11,100.0,6,5,83.3,5,2,40.0,6,6,100.0,19,18,94.7,2,2,100.0,10,9,90.0,18,15,83.3,1,0,0.0,0,2,1,50.0,0,0,0.0,0,0,0.0,0,1,1,5,0,0,3,1,0,0
73,2020,K리그1,인천,정산,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
74,2020,K리그1,인천,정창용,대기,39,22,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,9,4,44.4,0,6,1,0.0,2,2,100.0,1,1,100.0,8,4,50.0,0,0,0.0,1,0,0.0,0,0,0.0,2,0,0.0,7,4,57.1,0,0,0.0,0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,1,4,0,0,0,0,0,0
75,2020,K리그1,인천,지언학,대기,27,103,0,0,2,0,2,0,2,0,0,0,0,3,0,0,0.0,27,17,63.0,0,10,6,0.0,7,6,85.7,10,5,50.0,13,6,46.2,1,0,0.0,13,11,84.6,2,1,50.0,7,4,57.1,18,12,66.7,4,0,0.0,0,6,2,33.3,6,2,33.3,1,0,0.0,0,0,2,7,0,2,1,1,0,0
76,2020,K리그1,인천,최범경,대기,40,123,0,0,2,0,0,2,2,0,0,0,1,1,0,0,0.0,56,46,82.1,1,18,12,0.0,20,19,95.0,18,15,83.3,20,16,80.0,12,9,75.0,24,21,87.5,4,1,25.0,12,10,83.3,40,35,87.5,1,0,0.0,0,2,1,50.0,6,2,100.0,0,0,0.0,0,0,7,8,0,2,1,3,1,0
77,2020,K리그1,인천,케힌데,대기,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,4,30.8,1,7,2,0.0,4,2,50.0,2,0,0.0,4,2,50.0,0,0,0.0,9,2,22.2,0,0,0.0,2,0,0.0,11,4,36.4,0,0,0.0,0,2,1,50.0,7,5,250.0,0,0,0.0,0,1,0,1,0,0,1,2,0,0
0,2020,K리그1,강원,이광연,GK,1,1050,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,313,233,74.4,0,208,128,0.0,0,0,0.0,105,105,100.0,0,0,0.0,311,231,74.3,2,2,100.0,133,53,39.8,90,90,100.0,90,90,100.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,12,3,5,58,0,1,0,0,0,0
1,2020,K리그1,강원,이범수,GK,25,1527,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,480,368,76.7,0,309,198,0.0,1,0,0.0,170,170,100.0,0,0,0.0,478,367,76.8,2,1,50.0,176,70,39.8,159,155,97.5,145,143,98.6,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,21,10,9,96,0,0,1,2,1,0
2,2020,K리그1,강원,김영빈,DF,2,2447,1,0,13,6,1,6,8,5,1,33,0,29,1,0,0.0,"1,909","1,745",91.4,6,874,738,0.0,229,225,98.3,806,782,97.0,128,107,83.6,577,525,91.0,"1,204","1,113",92.4,172,119,69.2,868,815,93.9,869,811,93.3,4,1,25.0,0,44,27,61.4,145,74,168.2,14,4,28.6,47,46,140,212,7,5,33,19,6,0
3,2020,K리그1,강원,김오규,DF,99,284,0,0,1,0,0,1,0,1,0,4,0,0,0,0,0.0,241,209,86.7,1,125,96,0.0,19,19,100.0,97,94,96.9,5,2,40.0,83,72,86.7,153,135,88.2,40,22,55.0,118,107,90.7,83,80,96.4,1,0,0.0,0,8,5,62.5,20,12,150.0,7,3,42.9,5,9,20,38,0,2,4,1,0,0
4,2020,K리그1,강원,신광훈,DF,17,1626,0,2,1,0,0,1,0,1,0,39,0,137,2,1,50.0,"1,264","1,090",86.2,8,524,383,0.0,338,331,97.9,402,376,93.5,235,184,78.3,236,186,78.8,793,720,90.8,175,109,62.3,434,376,86.6,655,605,92.4,32,6,18.8,4,37,18,48.6,53,36,97.3,12,7,58.3,27,18,94,137,2,2,25,21,4,0
5,2020,K리그1,강원,신세계,DF,3,1385,0,0,3,1,1,1,0,3,0,22,0,91,1,1,100.0,957,801,83.7,2,453,308,0.0,234,233,99.6,270,260,96.3,93,78,83.9,165,110,66.7,699,613,87.7,105,59,56.2,350,285,81.4,502,457,91.0,8,1,12.5,0,28,22,78.6,53,30,107.1,8,3,37.5,33,27,63,130,6,5,26,12,4,0
6,2020,K리그1,강원,이호인,DF,4,444,1,0,5,1,3,1,1,4,0,6,0,5,0,0,0.0,337,296,87.8,1,171,132,0.0,37,36,97.3,129,128,99.2,25,19,76.0,101,90,89.1,211,187,88.6,31,11,35.5,136,128,94.1,170,157,92.4,1,0,0.0,0,7,2,28.6,23,13,185.7,3,3,100.0,12,4,23,54,2,0,3,2,0,0
7,2020,K리그1,강원,임채민,DF,26,2481,1,0,13,4,3,6,7,6,0,68,0,7,1,0,0.0,"1,733","1,570",90.6,2,753,611,0.0,117,115,98.3,863,844,97.8,41,30,73.2,631,567,89.9,"1,061",973,91.7,250,166,66.4,864,825,95.5,619,579,93.5,2,0,0.0,1,46,31,67.4,136,82,178.3,16,10,62.5,119,34,130,193,16,7,24,32,7,0
8,2020,K리그1,강원,조재완,DF,18,190,1,0,6,1,3,2,6,0,0,0,0,16,1,1,100.0,105,91,86.7,5,20,16,0.0,36,35,97.2,49,40,81.6,60,50,83.3,10,9,90.0,35,32,91.4,5,4,80.0,31,27,87.1,69,60,87.0,9,4,44.4,0,4,1,25.0,1,1,25.0,2,1,50.0,4,1,2,10,0,1,2,1,0,0
9,2020,K리그1,강원,채광훈,DF,19,532,1,1,5,2,2,1,2,3,0,15,26,49,1,0,0.0,347,249,71.8,6,121,80,0.0,107,105,98.1,119,64,53.8,153,93,60.8,49,31,63.3,145,125,86.2,57,19,33.3,83,52,62.7,207,178,86.0,61,11,18.0,0,28,14,50.0,9,4,14.3,4,4,100.0,10,11,40,35,0,8,8,7,0,0
10,2020,K리그1,강원,고무열,MF,10,406,3,0,7,4,2,1,4,3,1,0,0,0,3,0,0.0,231,186,80.5,6,65,43,0.0,89,85,95.5,77,58,75.3,90,67,74.4,9,7,77.8,132,112,84.8,11,8,72.7,53,46,86.8,167,132,79.0,5,1,20.0,0,7,2,28.6,20,7,100.0,2,1,50.0,2,2,7,21,1,2,5,7,0,0
11,2020,K리그1,강원,김경중,MF,66,486,0,0,5,2,1,2,2,3,1,3,0,28,5,2,40.0,224,179,79.9,1,57,34,0.0,93,93,100.0,74,52,70.3,117,89,76.1,27,22,81.5,80,68,85.0,13,4,30.8,69,47,68.1,142,128,90.1,23,2,8.7,0,17,6,35.3,13,5,29.4,2,0,0.0,7,13,18,26,1,4,9,11,2,0
12,2020,K리그1,강원,김수범,MF,28,286,1,0,5,1,0,4,3,2,0,1,0,9,3,2,66.7,125,93,74.4,2,39,18,0.0,42,42,100.0,44,33,75.0,63,44,69.8,13,8,61.5,49,41,83.7,9,5,55.6,36,28,77.8,80,60,75.0,15,3,20.0,0,7,6,85.7,8,5,71.4,1,0,0.0,9,2,11,27,0,1,2,4,0,0
13,2020,K리그1,강원,김지현,MF,9,98,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0.0,27,22,81.5,1,7,6,0.0,13,12,92.3,7,4,57.1,7,6,85.7,2,0,0.0,18,16,88.9,0,0,0.0,7,5,71.4,20,17,85.0,1,0,0.0,0,5,3,60.0,10,4,80.0,0,0,0.0,0,1,4,2,0,0,0,2,0,0
14,2020,K리그1,강원,서민우,MF,22,158,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0.0,61,45,73.8,1,20,10,0.0,19,17,89.5,22,18,81.8,18,10,55.6,2,2,100.0,41,33,80.5,3,0,0.0,19,15,78.9,39,30,76.9,1,0,0.0,0,12,5,41.7,5,2,16.7,4,0,0.0,0,3,5,8,0,1,3,3,0,0
15,2020,K리그1,강원,신광훈,MF,17,381,0,0,2,0,1,1,1,1,1,10,0,42,2,1,50.0,246,177,72.0,0,111,56,0.0,69,69,100.0,66,52,78.8,63,39,61.9,37,24,64.9,146,114,78.1,38,21,55.3,87,55,63.2,121,101,83.5,19,2,10.5,0,5,2,40.0,13,7,140.0,4,1,25.0,8,8,11,28,2,1,6,5,1,0
16,2020,K리그1,강원,신세계,MF,3,192,0,0,5,1,3,1,2,3,1,1,0,5,0,0,0.0,103,88,85.4,1,31,22,0.0,27,27,100.0,45,39,86.7,38,34,89.5,15,11,73.3,50,43,86.0,12,6,50.0,43,37,86.0,48,45,93.8,3,1,33.3,0,0,0,0.0,3,1,0.0,3,2,66.7,7,4,3,11,0,1,8,1,1,0
17,2020,K리그1,강원,이영재,MF,34,880,0,1,22,6,8,8,5,17,0,24,37,4,4,1,25.0,677,546,80.6,14,239,167,0.0,152,148,97.4,286,231,80.8,243,169,69.5,67,54,80.6,367,323,88.0,100,61,61.0,243,196,80.7,334,289,86.5,60,10,16.7,2,35,17,48.6,12,7,20.0,3,0,0.0,6,14,29,84,1,5,11,10,2,0
18,2020,K리그1,강원,이재권,MF,8,958,1,2,4,1,1,2,2,2,1,16,0,4,0,0,0.0,650,552,84.9,11,279,203,0.0,99,96,97.0,272,253,93.0,118,91,77.1,64,49,76.6,468,412,88.0,48,35,72.9,250,216,86.4,352,301,85.5,5,1,20.0,0,51,32,62.7,22,12,23.5,11,3,27.3,14,19,41,102,1,6,31,17,4,0
19,2020,K리그1,강원,이현식,MF,29,765,0,1,8,0,4,4,4,4,3,10,0,7,1,1,100.0,370,306,82.7,10,113,71,0.0,127,121,95.3,130,114,87.7,164,132,80.5,33,27,81.8,173,147,85.0,16,10,62.5,116,95,81.9,238,201,84.5,15,3,20.0,0,39,19,48.7,19,8,20.5,2,1,50.0,1,19,30,44,1,8,17,32,3,0
20,2020,K리그1,강원,정지용,MF,15,70,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0.0,19,17,89.5,2,4,4,0.0,7,7,100.0,8,6,75.0,6,5,83.3,1,1,100.0,12,11,91.7,0,0,0.0,6,6,100.0,13,11,84.6,0,0,0.0,0,3,2,66.7,4,2,66.7,1,0,0.0,1,0,3,4,0,0,2,2,0,0
21,2020,K리그1,강원,조재완,MF,18,565,3,1,20,6,7,7,15,5,0,2,11,2,2,0,0.0,165,130,78.8,7,32,18,0.0,67,65,97.0,66,47,71.2,103,76,73.8,9,6,66.7,53,48,90.6,12,5,41.7,30,24,80.0,123,101,82.1,18,4,22.2,1,16,4,25.0,9,2,12.5,5,1,20.0,6,2,15,20,0,9,2,9,0,0
22,2020,K리그1,강원,조지훈,MF,6,370,0,0,6,3,1,2,0,6,0,14,0,1,0,0,0.0,395,364,92.2,1,151,126,0.0,90,90,100.0,154,148,96.1,58,52,89.7,49,44,89.8,288,268,93.1,44,37,84.1,159,145,91.2,192,182,94.8,1,0,0.0,0,11,8,72.7,8,5,45.5,4,1,25.0,3,7,17,36,0,1,6,3,2,0
23,2020,K리그1,강원,한국영,MF,14,1984,1,2,19,3,4,12,6,13,0,46,2,6,0,0,0.0,"1,577","1,481",93.9,16,483,415,0.0,273,265,97.1,821,801,97.6,241,213,88.4,196,187,95.4,"1,140","1,081",94.8,135,122,90.4,618,597,96.6,824,762,92.5,4,1,25.0,2,59,31,52.5,49,30,50.8,22,9,40.9,9,43,80,182,7,10,27,22,2,0
24,2020,K리그1,강원,고무열,FW,10,1278,4,1,36,16,9,11,17,19,4,2,0,1,7,1,14.3,414,305,73.7,11,129,70,0.0,157,142,90.4,128,93,72.7,227,155,68.3,16,10,62.5,171,140,81.9,8,4,50.0,72,53,73.6,334,248,74.3,14,0,0.0,0,35,12,34.3,86,32,91.4,4,1,25.0,5,6,11,47,0,12,19,24,0,0
25,2020,K리그1,강원,김경중,FW,66,853,1,1,9,4,1,4,7,2,1,2,0,37,11,4,36.4,358,267,74.6,6,104,64,0.0,118,116,98.3,136,87,64.0,191,125,65.4,30,27,90.0,137,115,83.9,36,18,50.0,113,75,66.4,209,174,83.3,51,4,7.8,0,18,9,50.0,36,14,77.8,0,0,0.0,11,8,29,57,4,9,15,18,2,0
26,2020,K리그1,강원,김승대,FW,12,1460,2,4,11,6,2,3,7,4,2,14,33,8,4,1,25.0,559,418,74.8,28,126,71,0.0,195,183,93.8,238,164,68.9,335,223,66.6,22,17,77.3,202,178,88.1,33,7,21.2,117,88,75.2,409,323,79.0,65,13,20.0,0,24,10,41.7,26,6,25.0,0,0,0.0,6,10,8,62,0,14,5,16,0,0
27,2020,K리그1,강원,김지현,FW,9,1067,3,2,26,9,7,10,15,11,4,0,0,0,3,1,33.3,309,245,79.3,10,58,37,0.0,135,121,89.6,116,87,75.0,157,123,78.3,14,12,85.7,138,110,79.7,5,4,80.0,65,50,76.9,239,191,79.9,4,0,0.0,0,41,12,29.3,84,34,82.9,2,0,0.0,2,6,22,41,0,14,21,21,1,0
28,2020,K리그1,강원,서민우,FW,22,122,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,57,44,77.2,0,21,14,0.0,21,20,95.2,15,10,66.7,23,16,69.6,8,6,75.0,26,22,84.6,4,2,50.0,11,7,63.6,42,35,83.3,1,0,0.0,0,7,3,42.9,4,1,14.3,2,1,50.0,2,0,5,9,0,0,3,1,1,0
29,2020,K리그1,강원,이현식,FW,29,241,1,0,9,4,2,3,5,4,0,1,0,2,1,0,0.0,136,108,79.4,5,42,24,0.0,56,53,94.6,38,31,81.6,62,49,79.0,11,4,36.4,63,55,87.3,12,4,33.3,38,34,89.5,86,70,81.4,5,0,0.0,1,14,4,28.6,7,0,0.0,3,1,33.3,1,4,13,18,0,0,7,7,1,0
30,2020,K리그1,강원,정석화,FW,7,515,0,1,6,1,4,1,4,2,0,2,10,2,2,0,0.0,208,142,68.3,10,64,40,0.0,56,53,94.6,88,49,55.7,141,87,61.7,7,7,100.0,60,48,80.0,20,6,30.0,59,40,67.8,129,96,74.4,37,7,18.9,0,20,11,55.0,7,2,10.0,0,0,0.0,1,5,8,20,0,7,5,5,1,0
31,2020,K리그1,강원,정지용,FW,15,112,0,0,3,1,2,0,1,2,0,0,0,0,2,1,50.0,31,25,80.6,1,7,5,0.0,16,16,100.0,8,4,50.0,15,11,73.3,2,1,50.0,14,13,92.9,1,0,0.0,7,5,71.4,23,20,87.0,2,1,50.0,0,10,6,60.0,0,0,0.0,0,0,0.0,0,1,2,4,0,3,5,4,0,0
32,2020,K리그1,강원,조재완,FW,18,927,1,1,20,8,6,6,15,5,0,6,5,4,7,3,42.9,309,257,83.2,8,56,38,0.0,129,122,94.6,124,97,78.2,171,132,77.2,16,12,75.0,122,113,92.6,13,5,38.5,71,55,77.5,225,197,87.6,25,8,32.0,1,39,8,20.5,19,7,17.9,8,4,50.0,3,5,20,41,1,4,8,13,0,0
33,2020,K리그1,강원,가솔현,대기,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
34,2020,K리그1,강원,강지훈,대기,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
35,2020,K리그1,강원,고무열,대기,10,140,2,0,7,4,2,1,4,3,0,0,1,0,3,1,33.3,62,49,79.0,2,14,9,0.0,19,19,100.0,29,21,72.4,36,26,72.2,2,1,50.0,24,22,91.7,0,0,0.0,13,10,76.9,49,39,79.6,2,1,50.0,0,2,1,50.0,5,2,100.0,0,0,0.0,1,1,0,3,0,1,4,5,0,0
36,2020,K리그1,강원,권재범,대기,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
37,2020,K리그1,강원,김경중,대기,66,48,0,1,1,0,1,0,0,1,0,0,0,1,2,1,50.0,18,11,61.1,3,7,3,0.0,4,4,100.0,7,4,57.1,12,8,66.7,1,0,0.0,5,3,60.0,4,1,25.0,4,3,75.0,10,7,70.0,3,1,33.3,0,1,0,0.0,4,2,200.0,0,0,0.0,0,0,0,2,0,0,1,0,0,0
38,2020,K리그1,강원,김수범,대기,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
39,2020,K리그1,강원,김승대,대기,12,206,0,2,2,1,1,0,2,0,2,0,0,0,0,0,0.0,73,52,71.2,5,17,10,0.0,27,25,92.6,29,17,58.6,48,28,58.3,1,1,100.0,24,23,95.8,2,1,50.0,14,9,64.3,57,42,73.7,7,1,14.3,0,3,0,0.0,8,3,100.0,0,0,0.0,0,0,0,10,0,0,0,1,0,0
40,2020,K리그1,강원,김오규,대기,99,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,29,27,93.1,0,9,8,0.0,2,2,100.0,18,17,94.4,2,1,50.0,11,11,100.0,16,15,93.8,3,2,66.7,12,11,91.7,14,14,100.0,0,0,0.0,0,0,0,0.0,2,2,0.0,0,0,0.0,1,0,2,2,0,0,1,1,1,0
41,2020,K리그1,강원,김지현,대기,9,334,4,0,13,5,6,2,7,6,0,0,0,0,2,0,0.0,112,91,81.2,2,28,18,0.0,44,42,95.5,40,31,77.5,69,52,75.4,3,3,100.0,40,36,90.0,2,2,100.0,25,20,80.0,85,69,81.2,3,1,33.3,0,18,6,33.3,21,13,72.2,0,0,0.0,4,1,12,13,2,6,5,2,0,0
42,2020,K리그1,강원,서민우,대기,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,100.0,0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,0,3,2,66.7,0,0,0.0,1,1,100.0,1,0,2,0,0,0,0,0,0,0
43,2020,K리그1,강원,신광훈,대기,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
44,2020,K리그1,강원,신세계,대기,3,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,17,15,88.2,0,6,4,0.0,9,9,100.0,2,2,100.0,10,9,90.0,4,4,100.0,3,2,66.7,2,2,100.0,7,6,85.7,8,7,87.5,0,0,0.0,0,1,1,100.0,1,0,0.0,1,0,0.0,1,1,2,4,0,0,3,0,0,0
45,2020,K리그1,강원,이광연,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
46,2020,K리그1,강원,이범수,대기,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
47,2020,K리그1,강원,이병욱,대기,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
48,2020,K리그1,강원,이영재,대기,34,424,2,0,24,7,8,9,6,18,0,18,27,2,2,0,0.0,334,260,77.8,8,105,79,0.0,44,41,93.2,185,140,75.7,144,89,61.8,20,17,85.0,170,154,90.6,60,33,55.0,108,88,81.5,166,139,83.7,40,8,20.0,0,11,4,36.4,9,2,18.2,0,0,0.0,4,4,15,41,2,0,3,8,1,0
